time_instant,frame_number,object_number,x,y,z
2022-02-04 09:28:48.424748,1,1,-0.09559667855501175,0.03861062973737717,0.022311171516776085
2022-02-04 09:28:48.424748,1,2,0.07911449670791626,0.044967103749513626,-0.053349319845438004
2022-02-04 09:28:48.424748,1,3,0.6867578029632568,0.33058226108551025,0.4379587769508362
2022-02-04 09:28:48.424748,1,4,0.19229218363761902,1.0214462280273438,0.6589534878730774
2022-02-04 09:28:48.424748,1,5,0.2505292296409607,1.0928921699523926,0.726728618144989
2022-02-04 09:28:48.424748,1,6,3.6656384468078613,6.993802070617676,5.7620439529418945
2022-02-04 09:28:48.525577,2,1,-0.09559667855501175,0.03861454129219055,0.022304406389594078
2022-02-04 09:28:48.525577,2,2,0.07911449670791626,0.044943101704120636,-0.053369540721178055
2022-02-04 09:28:48.525577,2,3,0.7384019494056702,0.15340693295001984,0.37864986062049866
2022-02-04 09:28:48.525577,2,4,0.22415772080421448,0.9282560348510742,0.7192587852478027
2022-02-04 09:28:48.627464,3,1,-0.09559667855501175,0.03860696777701378,0.022317510098218918
2022-02-04 09:28:48.627464,3,2,0.07911449670791626,0.04496140405535698,-0.05335412174463272
2022-02-04 09:28:48.627464,3,3,0.764773428440094,0.10175810754299164,0.3419264853000641
2022-02-04 09:28:48.627464,3,4,0.31645798683166504,0.8692442178726196,0.6405525803565979
2022-02-04 09:28:48.627464,3,5,0.8702594637870789,0.5715038776397705,0.7199738621711731
2022-02-04 09:28:48.627464,3,6,4.516119003295898,7.154495716094971,4.608608245849609
2022-02-04 09:28:48.729275,4,1,-0.09559667855501175,0.038614243268966675,0.022304922342300415
2022-02-04 09:28:48.729275,4,2,0.07911449670791626,0.044945597648620605,-0.05336743965744972
2022-02-04 09:28:48.729275,4,3,0.4219439625740051,0.8529443740844727,0.6004065871238708
2022-02-04 09:28:48.729275,4,4,0.49995967745780945,0.8516682386398315,0.7343364357948303
2022-02-04 09:28:48.729275,4,5,-1.027389645576477,1.0168565511703491,1.2847102880477905
2022-02-04 09:28:48.729275,4,6,5.439121723175049,6.180008411407471,5.0718488693237305
2022-02-04 09:28:48.832542,5,1,-0.09559667855501175,0.038645822554826736,0.022250158712267876
2022-02-04 09:28:48.832542,5,2,0.07911449670791626,0.044966086745262146,-0.05335017666220665
2022-02-04 09:28:48.832542,5,3,0.11207886040210724,1.052882194519043,0.5550823211669922
2022-02-04 09:28:48.832542,5,4,0.5977539420127869,0.9529855251312256,0.404657781124115
2022-02-04 09:28:48.832542,5,5,0.29667937755584717,0.45340386033058167,0.9050613045692444
2022-02-04 09:28:48.832542,5,6,-5.636907577514648,1.851668357849121,3.0707345008850098
2022-02-04 09:28:48.931697,6,1,-0.09559667855501175,0.03862251341342926,0.022290600463747978
2022-02-04 09:28:48.931697,6,2,0.07911449670791626,0.04494507238268852,-0.05336787924170494
2022-02-04 09:28:48.931697,6,3,-1.142764925956726,2.360145092010498,1.0181093215942383
2022-02-04 09:28:48.931697,6,4,1.6701949834823608,1.7735110521316528,1.4063608646392822
2022-02-04 09:28:48.931697,6,5,0.21756485104560852,0.8925063014030457,0.7088728547096252
2022-02-04 09:28:48.931697,6,6,0.5538014769554138,0.6488593220710754,0.49152472615242004
2022-02-04 09:28:48.931697,6,7,-4.957841873168945,1.8400516510009766,3.9663758277893066
2022-02-04 09:28:48.931697,6,8,-5.3072638511657715,3.9554102420806885,4.6466593742370605
2022-02-04 09:28:49.018314,7,1,-0.09559667855501175,0.03862300515174866,0.02228974550962448
2022-02-04 09:28:49.018314,7,2,0.07911449670791626,0.04493827745318413,-0.05337360128760338
2022-02-04 09:28:49.018314,7,3,0.6230266690254211,0.5429294109344482,0.46730750799179077
2022-02-04 09:28:49.018314,7,4,0.2384423017501831,0.9079434871673584,0.554014265537262
2022-02-04 09:28:49.018314,7,5,-4.725992202758789,2.3745861053466797,3.906510353088379
2022-02-04 09:28:49.018314,7,6,-4.529304504394531,4.144930839538574,5.209723949432373
2022-02-04 09:28:49.123075,8,1,-0.09559667855501175,0.03860805183649063,0.02231563627719879
2022-02-04 09:28:49.123075,8,2,0.07911449670791626,0.0449429526925087,-0.0533696673810482
2022-02-04 09:28:49.123075,8,3,0.714228093624115,0.3741928040981293,0.430861234664917
2022-02-04 09:28:49.123075,8,4,-0.4219439625740051,1.288573980331421,1.0050511360168457
2022-02-04 09:28:49.123075,8,5,1.1955078840255737,1.646629810333252,0.9610030055046082
2022-02-04 09:28:49.123075,8,6,-4.291961193084717,2.1946632862091064,4.419936656951904
2022-02-04 09:28:49.225094,9,1,-0.09559667855501175,0.03862099349498749,0.022293228656053543
2022-02-04 09:28:49.225094,9,2,0.07911449670791626,0.04492061957716942,-0.05338846519589424
2022-02-04 09:28:49.225094,9,3,0.7691687345504761,0.24787414073944092,0.3459286689758301
2022-02-04 09:28:49.225094,9,4,-0.8559749126434326,0.8751874566078186,0.7613706588745117
2022-02-04 09:28:49.225094,9,5,1.4746063947677612,1.4947493076324463,0.43792614340782166
2022-02-04 09:28:49.225094,9,6,-1.951490879058838,3.3786916732788086,-0.09691085666418076
2022-02-04 09:28:49.225094,9,7,-2.7679085731506348,5.55902099609375,5.125645637512207
2022-02-04 09:28:49.322096,10,1,-0.09559667855501175,0.038593828678131104,0.02234022133052349
2022-02-04 09:28:49.322096,10,2,0.07911449670791626,0.04495701566338539,-0.053357820957899094
2022-02-04 09:28:49.322096,10,3,-0.6856589913368225,0.9173356294631958,0.7542413473129272
2022-02-04 09:28:49.322096,10,4,0.0,1.2748603820800781,0.9954303503036499
2022-02-04 09:28:49.322096,10,5,-2.845924139022827,4.897093296051025,3.1990344524383545
2022-02-04 09:28:49.322096,10,6,-2.0042338371276855,5.304234504699707,5.667397975921631
2022-02-04 09:28:49.423412,11,1,-0.09559667855501175,0.03860184922814369,0.022326363250613213
2022-02-04 09:28:49.423412,11,2,0.07911449670791626,0.04496225342154503,-0.053353406488895416
