time_instant,frame_number,object_number,x,y,z,doppler
2022-02-18 16:42:18.026794,63,8,-0.4812798500061035,4.6339569091796875,2.1561992168426514,0.0
2022-02-18 16:42:18.026794,63,9,-0.7416983842849731,6.930305480957031,3.7432310581207275,0.0
2022-02-18 16:42:18.026794,63,10,0.6746708154678345,8.945003509521484,6.004831314086914,0.0
2022-02-18 16:42:18.026794,63,11,3.461259365081787,9.696249961853027,4.084220886230469,0.0
2022-02-18 16:42:18.026794,63,12,0.3659045398235321,3.6923627853393555,1.2107181549072266,-0.7322754263877869
2022-02-18 16:42:18.026794,63,13,0.631817102432251,3.8356800079345703,-1.1132417917251587,-0.7322754263877869
2022-02-18 16:42:18.026794,63,14,-1.7690880298614502,2.3728182315826416,-2.7551772594451904,-0.7322754263877869
2022-02-18 16:42:18.126185,64,1,-0.09889311343431473,0.03135104104876518,0.019093403592705727,0.0
2022-02-18 16:42:18.126185,64,2,0.07911449670791626,0.04443677142262459,-0.05379185453057289,0.0
2022-02-18 16:42:18.126185,64,3,-0.764773428440094,0.13851799070835114,0.32875704765319824,0.0
2022-02-18 16:42:18.126185,64,4,-0.8307021856307983,0.42307978868484497,0.31662026047706604,0.0
2022-02-18 16:42:18.126185,64,5,-0.7911449074745178,1.3420029878616333,0.6493880748748779,0.0
2022-02-18 16:42:18.126185,64,6,1.1207886934280396,1.5411527156829834,0.9053172469139099,0.0
2022-02-18 16:42:18.126185,64,7,-0.5977539420127869,4.260268211364746,2.088212013244629,0.0
2022-02-18 16:42:18.126185,64,8,-0.4845762848854065,4.725411891937256,2.0377206802368164,0.0
2022-02-18 16:42:18.126185,64,9,-0.7416983842849731,6.996642589569092,3.61772084236145,0.0
2022-02-18 16:42:18.126185,64,10,1.0120062828063965,8.740386009216309,6.253619194030762,0.0
2022-02-18 16:42:18.126185,64,11,3.461259365081787,9.665915489196777,4.155503273010254,0.0
2022-02-18 16:42:18.126185,64,12,0.24173873662948608,3.684401273727417,1.1518592834472656,-0.7322754263877869
2022-02-18 16:42:18.210481,65,1,-0.09889311343431473,0.03133085370063782,0.019126513972878456,0.0
2022-02-18 16:42:18.210481,65,2,0.07911449670791626,0.044415511190891266,-0.05380941182374954,0.0
2022-02-18 16:42:18.210481,65,3,-0.764773428440094,0.11354291439056396,0.3381958603858948,0.0
2022-02-18 16:42:18.210481,65,4,-0.8307021856307983,0.40947210788726807,0.33403217792510986,0.0
2022-02-18 16:42:18.210481,65,5,-0.7911449074745178,1.3392386436462402,0.6550701260566711,0.0
2022-02-18 16:42:18.210481,65,6,1.1207886934280396,1.5304003953933716,0.9233773350715637,0.0
2022-02-18 16:42:18.210481,65,7,-0.5977539420127869,4.266361713409424,2.0757346153259277,0.0
2022-02-18 16:42:18.210481,65,8,-0.4812798500061035,4.605782508850098,2.215742826461792,0.0
2022-02-18 16:42:18.210481,65,9,-0.6658803224563599,5.747684001922607,4.119394302368164,0.0
2022-02-18 16:42:18.210481,65,10,-0.7416983842849731,7.000243186950684,3.6107494831085205,0.0
2022-02-18 16:42:18.210481,65,11,1.0120062828063965,8.768233299255371,6.214514255523682,0.0
2022-02-18 16:42:18.210481,65,12,3.115133285522461,9.807619094848633,4.096949577331543,0.0
2022-02-18 16:42:18.210481,65,13,0.3494223654270172,3.5483005046844482,1.0859454870224,-1.098413109779358
2022-02-18 16:42:18.210481,65,14,2.9766829013824463,3.3719961643218994,0.585976243019104,-1.098413109779358
2022-02-18 16:42:18.310787,66,1,-0.09889311343431473,0.031340185552835464,0.01911122165620327,0.0
2022-02-18 16:42:18.310787,66,2,0.07911449670791626,0.0444008931517601,-0.05382147058844566,0.0
2022-02-18 16:42:18.310787,66,3,-0.764773428440094,0.11244812607765198,0.33856144547462463,0.0
2022-02-18 16:42:18.310787,66,4,-0.8285045623779297,0.48177289962768555,0.3482224941253662,0.0
2022-02-18 16:42:18.310787,66,5,-0.7911449074745178,1.350034475326538,0.6325218081474304,0.0
2022-02-18 16:42:18.310787,66,6,1.1207886934280396,1.541521430015564,0.9046893119812012,0.0
2022-02-18 16:42:18.310787,66,7,-0.5977539420127869,4.243102550506592,2.1228749752044678,0.0
2022-02-18 16:42:18.310787,66,8,-0.4845762848854065,4.674928188323975,2.151015043258667,0.0
2022-02-18 16:42:18.310787,66,9,-0.6658803224563599,5.430848598480225,4.52892541885376,0.0
2022-02-18 16:42:18.310787,66,10,-0.7449948191642761,6.858323574066162,3.9442381858825684,0.0
2022-02-18 16:42:18.310787,66,11,0.6746708154678345,9.037735939025879,5.864333629608154,0.0
2022-02-18 16:42:18.310787,66,12,-3.5931167602539062,9.71175479888916,4.997472763061523,0.0
2022-02-18 16:42:18.310787,66,13,0.34282946586608887,3.480468511581421,1.0683356523513794,-1.098413109779358
2022-02-18 16:42:18.409997,67,1,-0.09889311343431473,0.031324103474617004,0.019137566909193993,0.0
