time_instant,frame_number,object_number,x,y,z
2022-01-21 15:17:41.250882,1,1,-0.09889311343431473,0.031588926911354065,0.018697205930948257
2022-01-21 15:17:41.250882,1,2,0.07911449670791626,0.04497702047228813,-0.05334095656871796
2022-01-21 15:17:41.250882,1,3,0.3406318724155426,0.9330334663391113,0.44896137714385986
2022-01-21 15:17:41.250882,1,4,0.8779511451721191,0.8308871984481812,1.1269254684448242
2022-01-21 15:17:41.250882,1,5,1.774582028388977,1.2614623308181763,2.0475146770477295
2022-01-21 15:17:41.250882,1,6,-1.1801245212554932,3.92364764213562,4.7777299880981445
2022-01-21 15:17:41.250882,1,7,-0.4263392388820648,5.149242877960205,4.453696250915527
2022-01-21 15:17:41.250882,1,8,2.571220874786377,5.4412617683410645,5.610699653625488
2022-01-21 15:17:41.361475,2,1,-0.09559667855501175,0.0386539064347744,0.022236112505197525
2022-01-21 15:17:41.361475,2,2,0.07911449670791626,0.044997550547122955,-0.053323641419410706
2022-01-21 15:17:41.361475,2,3,0.3406318724155426,0.9411002397537231,0.4317963719367981
2022-01-21 15:17:41.361475,2,4,0.8779511451721191,0.8497283458709717,1.1127876043319702
2022-01-21 15:17:41.361475,2,5,1.5383373498916626,0.4148767590522766,1.1569958925247192
2022-01-21 15:17:41.361475,2,6,0.7384019494056702,1.7890948057174683,-0.36214137077331543
2022-01-21 15:17:41.361475,2,7,1.6811829805374146,1.4560885429382324,1.9965407848358154
2022-01-21 15:17:41.361475,2,8,-1.1801245212554932,3.924206495285034,4.777270793914795
2022-01-21 15:17:41.361475,2,9,-0.4263392388820648,5.121450901031494,4.485627174377441
2022-01-21 15:17:41.361475,2,10,2.571220874786377,5.549280643463135,5.5038862228393555
2022-01-21 15:17:41.455757,3,1,-0.09559667855501175,0.038642752915620804,0.022255491465330124
2022-01-21 15:17:41.455757,3,2,0.07911449670791626,0.04500509053468704,-0.05331727862358093
2022-01-21 15:17:41.455757,3,3,0.3406318724155426,0.9383948445320129,0.4376447796821594
2022-01-21 15:17:41.455757,3,4,0.6768684387207031,1.8341525793075562,0.23447300493717194
2022-01-21 15:17:41.455757,3,5,1.6811829805374146,1.4353065490722656,2.011532783508301
